asset_id,game_id,entity_id,asset_family,display_name,source_url,source_page_url,source_role,source_title,draft_local_path,template_path,mask_path,roi_ref,match_method,threshold,scale_set,temporal_window,license_note,qa_status
call_of_duty.character_or_operator.wayne_d.1f999561,call_of_duty,call_of_duty.wayne_d,hero_portrait,"Wayne ""D",https://static.wikia.nocookie.net/callofduty/images/6/66/DDay_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163546,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,,,,hud.hero_portrait,TM_CCOEFF_NORMED,0.88,"[0.75, 1.0, 1.25]",2,internal_review_required,needs_manual_crop
call_of_duty.character_or_operator.wyatt_bulldozer_jones.9221b737,call_of_duty,call_of_duty.wyatt_bulldozer_jones,hero_portrait,"Wyatt ""Bulldozer"" Jones",https://static.wikia.nocookie.net/callofduty/images/b/b2/Bulldozer_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121748,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,,,,hud.hero_portrait,TM_CCOEFF_NORMED,0.88,"[0.75, 1.0, 1.25]",2,internal_review_required,needs_manual_crop
call_of_duty.character_or_operator.yegor_novak.1df810ac,call_of_duty,call_of_duty.yegor_novak,hero_portrait,Yegor Novak,https://static.wikia.nocookie.net/callofduty/images/9/91/Yegor_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163108,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,,,,hud.hero_portrait,TM_CCOEFF_NORMED,0.88,"[0.75, 1.0, 1.25]",2,internal_review_required,needs_manual_crop
call_of_duty.character_or_operator.yirina_portnova.519cd8d2,call_of_duty,call_of_duty.yirina_portnova,hero_portrait,Yirina Portnova,https://static.wikia.nocookie.net/callofduty/images/d/d2/Portnova_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121652,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,,,,hud.hero_portrait,TM_CCOEFF_NORMED,0.88,"[0.75, 1.0, 1.25]",2,internal_review_required,needs_manual_crop
call_of_duty.character_or_operator.zeyna_ossou.a05d957d,call_of_duty,call_of_duty.zeyna_ossou,hero_portrait,Zeyna Ossou,https://static.wikia.nocookie.net/callofduty/images/9/99/Zeyna_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121817,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,,,,hud.hero_portrait,TM_CCOEFF_NORMED,0.88,"[0.75, 1.0, 1.25]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.armor_plates.02da7a5d,call_of_duty,call_of_duty.armor_plates,equipment_icon,Armor Plates,https://static.wikia.nocookie.net/callofduty/images/1/13/Armor_Scorestreak_BOCW.png/revision/latest/smart/width/40/height/30?cb=20260407113817,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.armor_satchel.4296b5ad,call_of_duty,call_of_duty.armor_satchel,equipment_icon,Armor Satchel,https://static.wikia.nocookie.net/callofduty/images/4/44/Armor_Satchel_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610040841,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.artillery_marker.f99ba04e,call_of_duty,call_of_duty.artillery_marker,equipment_icon,Artillery Marker,https://static.wikia.nocookie.net/callofduty/images/7/79/Laser_designator_mw2019.png/revision/latest/smart/width/40/height/30?cb=20221003084239,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.ascender.8b9c6b97,call_of_duty,call_of_duty.ascender,equipment_icon,Ascender,https://static.wikia.nocookie.net/callofduty/images/a/aa/Ascender_MWIII.png/revision/latest/smart/width/40/height/30?cb=20231103033335,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.body_armor_gear.c3e3dd7d,call_of_duty,call_of_duty.body_armor_gear,equipment_icon,Body Armor (gear),https://static.wikia.nocookie.net/callofduty/images/7/7f/Body_Armor_Bo4.png/revision/latest/smart/width/40/height/30?cb=20190114150725,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.gas_mask_equipment.ec777f06,call_of_duty,call_of_duty.gas_mask_equipment,equipment_icon,Gas Mask (equipment),https://static.wikia.nocookie.net/callofduty/images/e/e8/Ambushing_enemy_ship_crew_members_Crew_Expendable_CoD4.png/revision/latest/smart/width/40/height/30?cb=20120118084123,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.ghillie_suit.88fcf2c2,call_of_duty,call_of_duty.ghillie_suit,equipment_icon,Ghillie Suit,https://static.wikia.nocookie.net/callofduty/images/a/a9/Ghillie_Suit_sniper_Creek_COD4.png/revision/latest/smart/width/40/height/30?cb=20130526185335,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.gulag_entry_token.75d32556,call_of_duty,call_of_duty.gulag_entry_token,equipment_icon,Gulag Entry Token,https://static.wikia.nocookie.net/callofduty/images/6/68/Gulag_Icon_SeasonThree_BO6_WZ2.png/revision/latest/smart/width/40/height/30?cb=20250428040230,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.parachute.90670e92,call_of_duty,call_of_duty.parachute,equipment_icon,Parachute,https://static.wikia.nocookie.net/callofduty/images/c/c0/Spawn_Pathfinder_CoD1.png/revision/latest/smart/width/40/height/30?cb=20120120154926,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.propane_tank.4e9e8256,call_of_duty,call_of_duty.propane_tank,equipment_icon,Propane Tank,https://static.wikia.nocookie.net/callofduty/images/8/86/Propane_Tank_CoDG.png/revision/latest/smart/width/40/height/30?cb=20131030171804,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.redeploy_extraction_token.5a61103d,call_of_duty,call_of_duty.redeploy_extraction_token,equipment_icon,Redeploy Extraction Token,https://static.wikia.nocookie.net/callofduty/images/f/fb/RedeployExtractionToken_Icon_WZ.png/revision/latest/smart/width/40/height/30?cb=20250610041024,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.self_revive.7d292ec6,call_of_duty,call_of_duty.self_revive,equipment_icon,Self Revive,https://static.wikia.nocookie.net/callofduty/images/7/7b/Last_stand_mw3.png/revision/latest/smart/width/40/height/30?cb=20120218131536,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
call_of_duty.ability_or_equipment.speed_boost.c152add0,call_of_duty,call_of_duty.speed_boost,equipment_icon,Speed Boost,https://static.wikia.nocookie.net/callofduty/images/2/25/LightningBolt_BOCW.png/revision/latest/smart/width/40/height/30?cb=20241002180336,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,,,,hud.ability_bar,TM_CCORR_NORMED,0.9,"[0.9, 1.0, 1.1]",2,internal_review_required,needs_manual_crop
