asset_id,display_name,qa_status,source_url
call_of_duty.event_badge_or_medal.a_threat_revealed.d2bc21ed,A threat revealed.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4b/MissionIntel_NewThreats_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20200922205255
call_of_duty.event_badge_or_medal.a_threat_revealed.20445c20,A threat revealed.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.cf60a9b5,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/35/MissionIntel_SecretTrails_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145607
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.metro_alarms_may_have_been_tripped.e3539bfb,Metro alarms may have been tripped...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/9a/MissionIntel_SecretTrails_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145608
call_of_duty.event_badge_or_medal.metro_alarms_may_have_been_tripped.20445c20,Metro alarms may have been tripped...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_radiological_threat_was_detected.377e5405,A radiological threat was detected...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SecretTrails_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145609
call_of_duty.event_badge_or_medal.a_radiological_threat_was_detected.20445c20,A radiological threat was detected...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_shipment_came_from_the_radiological_lab.13088c37,A shipment came from the radiological lab...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_SecretTrails_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145610
call_of_duty.event_badge_or_medal.a_shipment_came_from_the_radiological_lab.20445c20,A shipment came from the radiological lab...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_secret_code_could_open_new_doors.154d8549,A secret code could open new doors...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/0e/MissionIntel_SecretTrails_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145610
call_of_duty.event_badge_or_medal.a_secret_code_could_open_new_doors.20445c20,A secret code could open new doors...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.secrets_locked_in_a_vault.f79a8b59,Secrets locked in a vault...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/21/MissionIntel_SecretTrails_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145611
call_of_duty.event_badge_or_medal.secrets_locked_in_a_vault.20445c20,Secrets locked in a vault...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.nuclear_material_has_been_weaponized.7f4a644b,Nuclear material has been weaponized.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/25/MissionIntel_SecretTrails_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145611
call_of_duty.event_badge_or_medal.nuclear_material_has_been_weaponized.20445c20,Nuclear material has been weaponized.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.8372584a,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/33/MissionIntel_TightenTheNoose_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151337
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.arm_3.9ebac77c,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/00/MissionIntel_TightenTheNoose_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151349
call_of_duty.event_badge_or_medal.arm_3.20445c20,ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.intel_was_leaked_from_verdansk_bank.d55bf241,Intel was leaked from Verdansk Bank...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/83/MissionIntel_TightenTheNoose_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151634
call_of_duty.event_badge_or_medal.intel_was_leaked_from_verdansk_bank.20445c20,Intel was leaked from Verdansk Bank...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.active_measures_fueled_the_conflict.eeafcd75,Active measures fueled the conflict...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/69/MissionIntel_TightenTheNoose_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151647
call_of_duty.event_badge_or_medal.active_measures_fueled_the_conflict.20445c20,Active measures fueled the conflict...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_team_was_ambushed_at_the_train_station.63ad737a,A team was ambushed at the train station...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3d/MissionIntel_TightenTheNoose_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151735
call_of_duty.event_badge_or_medal.a_team_was_ambushed_at_the_train_station.20445c20,A team was ambushed at the train station...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_team_was_on_their_way_to_a_bunker.40353262,The team was on their way to a bunker...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/76/MissionIntel_TightenTheNoose_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151748
call_of_duty.event_badge_or_medal.the_team_was_on_their_way_to_a_bunker.20445c20,The team was on their way to a bunker...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.it_was_all_part_of_the_plan.b8e1f944,It was all part of the plan.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_TightenTheNoose_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151803
call_of_duty.event_badge_or_medal.it_was_all_part_of_the_plan.20445c20,It was all part of the plan.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.78cc613c,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b4/MissionIntel_OutsideInfluence_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141008
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.arm_3.f2247e62,ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4f/MissionIntel_OutsideInfluence_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141010
call_of_duty.event_badge_or_medal.arm_3.20445c20,ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.shipments_were_tracked_to_the_quarry.dbcff213,Shipments were tracked to the quarry...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_OutsideInfluence_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141012
call_of_duty.event_badge_or_medal.shipments_were_tracked_to_the_quarry.20445c20,Shipments were tracked to the quarry...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.excess_chemicals_were_being_stored.69df45dc,Excess chemicals were being stored...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/29/MissionIntel_OutsideInfluence_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141014
call_of_duty.event_badge_or_medal.excess_chemicals_were_being_stored.20445c20,Excess chemicals were being stored...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.shipments_arrived_via_the_verdansk_port.ec1266f7,Shipments arrived via the Verdansk port...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/89/MissionIntel_OutsideInfluence_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141015
call_of_duty.event_badge_or_medal.shipments_arrived_via_the_verdansk_port.20445c20,Shipments arrived via the Verdansk port...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.a_prisoner_in_the_gulag_had_intel_on_the_chemical_s_origins.a46db769,A prisoner in the gulag had intel on the chemical's origins...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/22/MissionIntel_OutsideInfluence_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141016
call_of_duty.event_badge_or_medal.a_prisoner_in_the_gulag_had_intel_on_the_chemical_s_origins.20445c20,A prisoner in the gulag had intel on the chemical's origins...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.the_prisoner_left_a_message.013316ee,The prisoner left a message...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/65/MissionIntel_OutsideInfluence_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141018
call_of_duty.event_badge_or_medal.the_prisoner_left_a_message.20445c20,The prisoner left a message...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.zakhaev_has_his_target.a1880cea,Zakhaev has his target.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b3/MissionIntel_OutsideInfluence_Intel8_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141019
call_of_duty.event_badge_or_medal.zakhaev_has_his_target.20445c20,Zakhaev has his target.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.aa43e787,Find the location in the message Ghost sent you.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d3/MissionIntel_TheWarRoom_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141050
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.20445c20,Find the location in the message Ghost sent you.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.mark_locations_for_the_assault_teams.ae924d0b,Mark locations for the assault teams.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/6d/MissionIntel_TheWarRoom_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141055
call_of_duty.event_badge_or_medal.mark_locations_for_the_assault_teams.20445c20,Mark locations for the assault teams.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.learn_about_the_office_of_requiem.5ff3410f,Learn about the Office of Requiem.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/55/MissionIntel_TheWarRoom_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141056
call_of_duty.event_badge_or_medal.learn_about_the_office_of_requiem.20445c20,Learn about the Office of Requiem.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.ghost_tracked_arm_3.f468e823,Ghost tracked ARM 3,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c8/MissionIntel_TheWarRoom_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141058
call_of_duty.event_badge_or_medal.ghost_tracked_arm_3.20445c20,Ghost tracked ARM 3,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.interference_is_coming_from_bunker_11.414bb599,Interference is coming from Bunker 11...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/43/MissionIntel_TheWarRoom_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141059
call_of_duty.event_badge_or_medal.interference_is_coming_from_bunker_11.20445c20,Interference is coming from Bunker 11...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.broadcast_the_abort_code_from_downtown.2f182810,Broadcast the abort code from downtown...,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/cc/MissionIntel_TheWarRoom_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141100
call_of_duty.event_badge_or_medal.broadcast_the_abort_code_from_downtown.20445c20,Broadcast the abort code from downtown...,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.nikolai_received_the_message_can_he_get_it_price_in_time.2de6eddb,Nikolai received the message. Can he get it Price in time?,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/1e/MissionIntel_TheWarRoom_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141149
call_of_duty.event_badge_or_medal.nikolai_received_the_message_can_he_get_it_price_in_time.20445c20,Nikolai received the message. Can he get it Price in time?,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.modern_warfare.531abe1e,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/98/Call_of_Duty-_Warzone_-_Combat_Pack.jpg/revision/latest/scale-to-width-down/185?cb=20200527151802
call_of_duty.event_badge_or_medal.modern_warfare.20445c20,Modern Warfare[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.modern_warfare.a5a9d2c1,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b4/WZ_Combat_Pack_S3.jpg/revision/latest/scale-to-width-down/185?cb=20200527151822
call_of_duty.event_badge_or_medal.modern_warfare.20445c20,Modern Warfare[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.modern_warfare.a7d447a6,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/30/CombatPack_Season5_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200807210240
call_of_duty.event_badge_or_medal.modern_warfare.20445c20,Modern Warfare[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.modern_warfare.309e48a6,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8f/CombatPack_Season5_Reloaded_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200902131155
call_of_duty.event_badge_or_medal.modern_warfare.20445c20,Modern Warfare[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.modern_warfare.0352c2cd,Modern Warfare[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20211031180859
call_of_duty.event_badge_or_medal.modern_warfare.20445c20,Modern Warfare[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.356baa91,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/89/CombatPack_Season1_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180848
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.edaf4858,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/db/CombatPack_Season2_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180850
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.65b65da4,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f6/CombatPack_Season3_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180852
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.6aec3d38,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/97/CombatPack_Season4_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180854
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.3bcd3644,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/32/CombatPack_Season5_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180856
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.black_ops_cold_war.3916e9d1,Black Ops Cold War[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180858
call_of_duty.event_badge_or_medal.black_ops_cold_war.20445c20,Black Ops Cold War[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.vanguard.6a140fc2,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/94/CombatPack_Season1_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20211217014529
call_of_duty.event_badge_or_medal.vanguard.20445c20,Vanguard[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.vanguard.dbad9722,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e8/CombatPack_Season2_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220225163914
call_of_duty.event_badge_or_medal.vanguard.20445c20,Vanguard[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.vanguard.d55ab7c5,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c1/CombatPack_Season3_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220504204146
call_of_duty.event_badge_or_medal.vanguard.20445c20,Vanguard[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.vanguard.e4429ad0,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/CombatPack_Season4_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220628172330
call_of_duty.event_badge_or_medal.vanguard.20445c20,Vanguard[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.vanguard.87201a86,Vanguard[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a8/CombatPack_Season5_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220831205659
call_of_duty.event_badge_or_medal.vanguard.20445c20,Vanguard[],needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.logo.186efd51,Logo.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b0/Warzone_Logo_Transparent_WZ.png/revision/latest/scale-to-width-down/185?cb=20240318154517
call_of_duty.event_badge_or_medal.logo.20445c20,Logo.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty.68a19f6d,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a5/Warzone_Logo_MW_Topper_WZ.png/revision/latest/scale-to-width-down/185?cb=20200415163750
call_of_duty.event_badge_or_medal.call_of_duty.20445c20,Call of Duty,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.facfe129,Combined logo used in conjunction with Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/24/Combined_Logo_MW_WZ.png/revision/latest/scale-to-width-down/185?cb=20201213203520
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.20445c20,Combined logo used in conjunction with Call of Duty,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty.9f740301,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/63/ModernWarfare_Stacked_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20260405113331
call_of_duty.event_badge_or_medal.call_of_duty.20445c20,Call of Duty,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty_hq_social_icon.9e41f6fe,Call of Duty HQ Social Icon.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/77/CODHQ_Social_Icon_WZ.png/revision/latest?cb=20260406094053
call_of_duty.event_badge_or_medal.call_of_duty_hq_social_icon.20445c20,Call of Duty HQ Social Icon.,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty.419bd42d,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/06/Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309171237
call_of_duty.event_badge_or_medal.call_of_duty.20445c20,Call of Duty,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty.9076d12a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/78/Plane_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201909
call_of_duty.event_badge_or_medal.call_of_duty.20445c20,Call of Duty,needs_manual_crop,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
call_of_duty.event_badge_or_medal.call_of_duty.2b35c122,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fa/Ghost_Verdansk_Promo_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200309201224
