anchor_ambiguity_type,anchor_ambiguous,anchor_source,artwork_like,asset_family,badge_like,binding_key,candidate_id,candidate_quality,display_name,fetch_status,generic_page_art,hard_reject,icon_like,license_note,logo_like,map_like,master_path,normalized_name,notes,paragraph_referential,portrait_like,prose_like,quality_reasons,quality_score,raw_label,reject_reasons,section_heading,source_kind,source_page_url,source_role,source_title,source_url
,False,,False,hero_portrait,False,mendo_garcia,candidate_74ef3ce7717c,high,Mendo Garcia,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/mendo_garcia-e7717c.png,mendo_garcia,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Mendo Garcia,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/c/c7/Garcia_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121651
,False,,False,hero_portrait,False,mil_sim,candidate_c0e015dcf2f3,high,Mil-Sim,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/mil_sim-dcf2f3.png,mil_sim,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Mil-Sim,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/8/8c/MilSim_Coalition_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163827
,False,,False,hero_portrait,False,nikodim_rodion_egorov,candidate_994ce0fb6e36,high,"Nikodim ""Rodion"" Egorov",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/nikodim_rodion_egorov-fb6e36.png,nikodim_rodion_egorov,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Nikodim ""Rodion"" Egorov",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/4/47/Rodion_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163124
,False,,False,hero_portrait,False,nikto,candidate_1a953c0b43a7,high,Nikto,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/nikto-0b43a7.png,nikto,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Nikto,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/f/f4/Nikto_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512090335
,False,,False,hero_portrait,False,owethu_jackal_mabuza,candidate_886197b855a9,high,"Owethu ""Jackal"" Mabuza",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/owethu_jackal_mabuza-b855a9.png,owethu_jackal_mabuza,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Owethu ""Jackal"" Mabuza",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/1/1d/Jackal_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121603
,False,,False,hero_portrait,False,padmavati_balan,candidate_9f656ca38ed6,high,Padmavati Balan,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/padmavati_balan-a38ed6.png,padmavati_balan,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Padmavati Balan,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/4/42/Padmavati_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141350
,False,,False,hero_portrait,False,polina_petrova,candidate_17396dd52b57,medium,Polina Petrova,downloaded,True,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/polina_petrova-d52b57.png,polina_petrova,,False,True,False,"[""category member image"", ""portrait-like label"", ""generic promotional art""]",0.62,Polina Petrova,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/7/78/PolinaPetrova_Promo_CODV.jpg/revision/latest/smart/width/40/height/30?cb=20210819213343
,False,,False,hero_portrait,False,raul_menendez,candidate_9b6faec90640,high,Raul Menendez,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/raul_menendez-c90640.png,raul_menendez,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Raul Menendez,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/6/65/Raul_Menendez_BO7.png/revision/latest/smart/width/40/height/30?cb=20250819193332
,False,,False,hero_portrait,False,roland_zeimet,candidate_df544d88f5f7,high,Roland Zeimet,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/roland_zeimet-88f5f7.png,roland_zeimet,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Roland Zeimet,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/8/83/Roland_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141317
,False,,False,hero_portrait,False,roman_knight_gray,candidate_39fbd7ccb2f4,high,"Roman ""Knight"" Gray",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/roman_knight_gray-ccb2f4.png,roman_knight_gray,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Roman ""Knight"" Gray",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/e/e9/Knight_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121635
,False,,False,hero_portrait,False,rozlin_roze_helms,candidate_ba4f82b2863c,high,"Rozlin ""Roze"" Helms",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/rozlin_roze_helms-b2863c.png,rozlin_roze_helms,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Rozlin ""Roze"" Helms",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/c/c4/Roze_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512085551
,False,,False,hero_portrait,False,russell_adler,candidate_230ab07eca79,high,Russell Adler,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/russell_adler-7eca79.png,russell_adler,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Russell Adler,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/8/81/RussellAdler_BO6.png/revision/latest/smart/width/40/height/30?cb=20241025045652
,False,,False,hero_portrait,False,samantha_maxis,candidate_308781d75acb,high,Samantha Maxis,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/samantha_maxis-d75acb.png,samantha_maxis,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Samantha Maxis,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/1/1f/SamanthaMaxis_HUD_Outbreak_Zombies_BOCW.png/revision/latest/smart/width/40/height/30?cb=20210524122528
,False,,False,hero_portrait,False,sebastian_krueger_modern_warfare,candidate_61f4e0ed11a8,high,Sebastian Krueger (Modern Warfare),downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/sebastian_krueger_modern_warfare-ed11a8.png,sebastian_krueger_modern_warfare,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Sebastian Krueger (Modern Warfare),[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/f/fb/Krueger_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163916
,False,,False,hero_portrait,False,sebastian_vargas,candidate_a6f62a9d829e,high,Sebastian Vargas,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/sebastian_vargas-9d829e.png,sebastian_vargas,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Sebastian Vargas,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/5/52/Vargas_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121655
,False,,False,hero_portrait,False,sergio_morte_sulla,candidate_33470b1fd85e,high,"Sergio ""Morte"" Sulla",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/sergio_morte_sulla-1fd85e.png,sergio_morte_sulla,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Sergio ""Morte"" Sulla",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/1/1c/Morte_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163601
,False,,False,hero_portrait,False,shane_sparks,candidate_023fe08a8a1b,high,Shane Sparks,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/shane_sparks-8a8a1b.png,shane_sparks,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Shane Sparks,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/c/cb/Sparks_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163531
,False,,False,hero_portrait,False,shigenori_ota,candidate_b23a9be5f6ad,high,Shigenori Ota,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/shigenori_ota-e5f6ad.png,shigenori_ota,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Shigenori Ota,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/d/d4/Shigenori_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141303
,False,,False,hero_portrait,False,snoop_dogg,candidate_5dd2219aee6e,high,Snoop Dogg,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/snoop_dogg-9aee6e.png,snoop_dogg,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Snoop Dogg,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/1/10/Snoop_Dogg_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512090416
,False,,False,hero_portrait,False,solange_hardewijk,candidate_db27ea627fc8,high,Solange Hardewijk,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/solange_hardewijk-627fc8.png,solange_hardewijk,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Solange Hardewijk,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/f/f0/Solange_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223141251
,False,,False,hero_portrait,False,sydney_syd,candidate_acbb69856bc4,high,"Sydney ""Syd""",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/sydney_syd-856bc4.png,sydney_syd,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Sydney ""Syd""",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/e/e2/Syd_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163052
,False,,False,hero_portrait,False,terrell_wolf,candidate_683d7ddfee93,high,Terrell Wolf,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/terrell_wolf-dfee93.png,terrell_wolf,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Terrell Wolf,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/a/a0/Wolf_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121803
,False,,False,hero_portrait,False,thomas_bolt,candidate_20e0aae1cf6d,high,Thomas Bolt,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/thomas_bolt-e1cf6d.png,thomas_bolt,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Thomas Bolt,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/e/e2/Thomas_Operator_Default_CODV.png/revision/latest/smart/width/40/height/30?cb=20240223135910
,False,,False,hero_portrait,False,velikan,candidate_ce2c3f6518d7,high,Velikan,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/velikan-6518d7.png,velikan,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Velikan,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/c/c2/Velikan_Operator_Default_MWII.png/revision/latest/smart/width/40/height/30?cb=20240512090437
,False,,False,hero_portrait,False,vikhor_stitch_kuzmin,candidate_4fb199ef721a,high,"Vikhor ""Stitch"" Kuzmin",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/vikhor_stitch_kuzmin-ef721a.png,vikhor_stitch_kuzmin,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Vikhor ""Stitch"" Kuzmin",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/8/86/Stitch_Operator_Default_BO6.png/revision/latest/smart/width/40/height/30?cb=20250529164210
,False,,False,hero_portrait,False,viktor_zane_metiko,candidate_ef0556e0a713,high,"Viktor ""Zane"" Metiko",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/viktor_zane_metiko-e0a713.png,viktor_zane_metiko,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Viktor ""Zane"" Metiko",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/d/df/Zane_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163306
,False,,False,hero_portrait,False,wade_jackson,candidate_8458e364ec09,medium,Wade Jackson,downloaded,True,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/wade_jackson-64ec09.png,wade_jackson,,False,True,False,"[""category member image"", ""portrait-like label"", ""generic promotional art""]",0.62,Wade Jackson,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/0/05/WadeJackson_Promo_CODV.png/revision/latest/smart/width/40/height/30?cb=20210820092009
,False,,False,hero_portrait,False,wayne_d_day_davis,candidate_690aa24de2ff,high,"Wayne ""D-Day"" Davis",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/wayne_d_day_davis-4de2ff.png,wayne_d_day_davis,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Wayne ""D-Day"" Davis",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/6/66/DDay_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163546
,False,,False,hero_portrait,False,wyatt_bulldozer_jones,candidate_0254851ed557,high,"Wyatt ""Bulldozer"" Jones",downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/wyatt_bulldozer_jones-1ed557.png,wyatt_bulldozer_jones,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,"Wyatt ""Bulldozer"" Jones",[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/b/b2/Bulldozer_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121748
,False,,False,hero_portrait,False,yegor_novak,candidate_d6865bc81e58,high,Yegor Novak,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/yegor_novak-c81e58.png,yegor_novak,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Yegor Novak,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/9/91/Yegor_Operator_Default_MW.png/revision/latest/smart/width/40/height/30?cb=20240222163108
,False,,False,hero_portrait,False,yirina_portnova,candidate_6d2e3c110a4e,high,Yirina Portnova,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/yirina_portnova-110a4e.png,yirina_portnova,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Yirina Portnova,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/d/d2/Portnova_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121652
,False,,False,hero_portrait,False,zeyna_ossou,candidate_5d089d000ad9,high,Zeyna Ossou,downloaded,False,False,False,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/heroes/zeyna_ossou-000ad9.png,zeyna_ossou,,False,True,False,"[""category member image"", ""portrait-like label""]",0.8,Zeyna Ossou,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Operators,operators,Category:Call of Duty: Warzone Operators | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/9/99/Zeyna_Operator_Default_BOCW.png/revision/latest/smart/width/40/height/30?cb=20240223121817
,False,,False,equipment_icon,False,armor_plates,candidate_685a3143ae9e,high,Armor Plates,downloaded,False,False,True,Source image fetched from Call of Duty Wiki (Fandom); publisher should verify reuse rights before external distribution.,False,False,/Users/tj/Documents/Codex/2026-04-21-https-github-com-iambehn-claude-repo/assets/games/call_of_duty/drafts/onboarding/20260505T213409Z/masters/equipment/armor_plates-43ae9e.png,armor_plates,,False,False,False,"[""category member image"", ""icon-like label""]",0.8,Armor Plates,[],Category,category_member_image,https://callofduty.fandom.com/wiki/Category:Call_of_Duty:_Warzone_Equipment,equipment,Category:Call of Duty: Warzone Equipment | Call of Duty Wiki | Fandom,https://static.wikia.nocookie.net/callofduty/images/1/13/Armor_Scorestreak_BOCW.png/revision/latest/smart/width/40/height/30?cb=20260407113817
