asset_id,game_id,entity_id,asset_family,display_name,source_url,source_page_url,source_role,source_title,draft_local_path,template_path,mask_path,roi_ref,match_method,threshold,scale_set,temporal_window,license_note,qa_status
call_of_duty.event_badge_or_medal.a_radiological_threat_was_detected.377e5405,call_of_duty,call_of_duty.a_radiological_threat_was_detected,medal_icon,A radiological threat was detected...,https://static.wikia.nocookie.net/callofduty/images/3/37/MissionIntel_SecretTrails_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145609,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_shipment_came_from_the_radiological_lab.13088c37,call_of_duty,call_of_duty.a_shipment_came_from_the_radiological_lab,medal_icon,A shipment came from the radiological lab...,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_SecretTrails_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145610,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_secret_code_could_open_new_doors.154d8549,call_of_duty,call_of_duty.a_secret_code_could_open_new_doors,medal_icon,A secret code could open new doors...,https://static.wikia.nocookie.net/callofduty/images/0/0e/MissionIntel_SecretTrails_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145610,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.secrets_locked_in_a_vault.f79a8b59,call_of_duty,call_of_duty.secrets_locked_in_a_vault,medal_icon,Secrets locked in a vault...,https://static.wikia.nocookie.net/callofduty/images/2/21/MissionIntel_SecretTrails_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201002145611,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.nuclear_material_has_been_weaponized.7f4a644b,call_of_duty,call_of_duty.nuclear_material_has_been_weaponized,medal_icon,Nuclear material has been weaponized.,https://static.wikia.nocookie.net/callofduty/images/2/25/MissionIntel_SecretTrails_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201002145611,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.8372584a,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/3/33/MissionIntel_TightenTheNoose_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151337,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.arm_3.9ebac77c,call_of_duty,call_of_duty.arm_3,medal_icon,ARM 3,https://static.wikia.nocookie.net/callofduty/images/0/00/MissionIntel_TightenTheNoose_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151349,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.intel_was_leaked_from_verdansk_bank.d55bf241,call_of_duty,call_of_duty.intel_was_leaked_from_verdansk_bank,medal_icon,Intel was leaked from Verdansk Bank...,https://static.wikia.nocookie.net/callofduty/images/8/83/MissionIntel_TightenTheNoose_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151634,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.active_measures_fueled_the_conflict.eeafcd75,call_of_duty,call_of_duty.active_measures_fueled_the_conflict,medal_icon,Active measures fueled the conflict...,https://static.wikia.nocookie.net/callofduty/images/6/69/MissionIntel_TightenTheNoose_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151647,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_team_was_ambushed_at_the_train_station.63ad737a,call_of_duty,call_of_duty.a_team_was_ambushed_at_the_train_station,medal_icon,A team was ambushed at the train station...,https://static.wikia.nocookie.net/callofduty/images/3/3d/MissionIntel_TightenTheNoose_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20201015151735,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_team_was_on_their_way_to_a_bunker.40353262,call_of_duty,call_of_duty.the_team_was_on_their_way_to_a_bunker,medal_icon,The team was on their way to a bunker...,https://static.wikia.nocookie.net/callofduty/images/7/76/MissionIntel_TightenTheNoose_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151748,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.it_was_all_part_of_the_plan.b8e1f944,call_of_duty,call_of_duty.it_was_all_part_of_the_plan,medal_icon,It was all part of the plan.,https://static.wikia.nocookie.net/callofduty/images/9/94/MissionIntel_TightenTheNoose_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20201015151803,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.78cc613c,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/b/b4/MissionIntel_OutsideInfluence_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141008,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.arm_3.f2247e62,call_of_duty,call_of_duty.arm_3,medal_icon,ARM 3,https://static.wikia.nocookie.net/callofduty/images/4/4f/MissionIntel_OutsideInfluence_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141010,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.shipments_were_tracked_to_the_quarry.dbcff213,call_of_duty,call_of_duty.shipments_were_tracked_to_the_quarry,medal_icon,Shipments were tracked to the quarry...,https://static.wikia.nocookie.net/callofduty/images/a/ab/MissionIntel_OutsideInfluence_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141012,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.excess_chemicals_were_being_stored.69df45dc,call_of_duty,call_of_duty.excess_chemicals_were_being_stored,medal_icon,Excess chemicals were being stored...,https://static.wikia.nocookie.net/callofduty/images/2/29/MissionIntel_OutsideInfluence_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141014,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.shipments_arrived_via_the_verdansk_port.ec1266f7,call_of_duty,call_of_duty.shipments_arrived_via_the_verdansk_port,medal_icon,Shipments arrived via the Verdansk port...,https://static.wikia.nocookie.net/callofduty/images/8/89/MissionIntel_OutsideInfluence_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141015,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.a_prisoner_in_the_gulag_had_intel_on_the_chemical_s_origins.a46db769,call_of_duty,call_of_duty.a_prisoner_in_the_gulag_had_intel_on_the_chemical_s_origins,medal_icon,A prisoner in the gulag had intel on the chemical's origins...,https://static.wikia.nocookie.net/callofduty/images/2/22/MissionIntel_OutsideInfluence_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141016,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.the_prisoner_left_a_message.013316ee,call_of_duty,call_of_duty.the_prisoner_left_a_message,medal_icon,The prisoner left a message...,https://static.wikia.nocookie.net/callofduty/images/6/65/MissionIntel_OutsideInfluence_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141018,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.zakhaev_has_his_target.a1880cea,call_of_duty,call_of_duty.zakhaev_has_his_target,medal_icon,Zakhaev has his target.,https://static.wikia.nocookie.net/callofduty/images/b/b3/MissionIntel_OutsideInfluence_Intel8_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141019,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.find_the_location_in_the_message_ghost_sent_you.aa43e787,call_of_duty,call_of_duty.find_the_location_in_the_message_ghost_sent_you,medal_icon,Find the location in the message Ghost sent you.,https://static.wikia.nocookie.net/callofduty/images/d/d3/MissionIntel_TheWarRoom_Intel1_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141050,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.mark_locations_for_the_assault_teams.ae924d0b,call_of_duty,call_of_duty.mark_locations_for_the_assault_teams,medal_icon,Mark locations for the assault teams.,https://static.wikia.nocookie.net/callofduty/images/6/6d/MissionIntel_TheWarRoom_Intel2_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141055,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.learn_about_the_office_of_requiem.5ff3410f,call_of_duty,call_of_duty.learn_about_the_office_of_requiem,medal_icon,Learn about the Office of Requiem.,https://static.wikia.nocookie.net/callofduty/images/5/55/MissionIntel_TheWarRoom_Intel3_Warzone_MW.png/revision/latest/scale-to-width-down/128?cb=20210110141056,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.ghost_tracked_arm_3.f468e823,call_of_duty,call_of_duty.ghost_tracked_arm_3,medal_icon,Ghost tracked ARM 3,https://static.wikia.nocookie.net/callofduty/images/c/c8/MissionIntel_TheWarRoom_Intel4_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141058,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.interference_is_coming_from_bunker_11.414bb599,call_of_duty,call_of_duty.interference_is_coming_from_bunker_11,medal_icon,Interference is coming from Bunker 11...,https://static.wikia.nocookie.net/callofduty/images/4/43/MissionIntel_TheWarRoom_Intel5_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141059,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.broadcast_the_abort_code_from_downtown.2f182810,call_of_duty,call_of_duty.broadcast_the_abort_code_from_downtown,medal_icon,Broadcast the abort code from downtown...,https://static.wikia.nocookie.net/callofduty/images/c/cc/MissionIntel_TheWarRoom_Intel6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141100,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.nikolai_received_the_message_can_he_get_it_price_in_time.2de6eddb,call_of_duty,call_of_duty.nikolai_received_the_message_can_he_get_it_price_in_time,medal_icon,Nikolai received the message. Can he get it Price in time?,https://static.wikia.nocookie.net/callofduty/images/1/1e/MissionIntel_TheWarRoom_Intel7_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20210110141149,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.modern_warfare.531abe1e,call_of_duty,call_of_duty.modern_warfare,medal_icon,Modern Warfare[],https://static.wikia.nocookie.net/callofduty/images/9/98/Call_of_Duty-_Warzone_-_Combat_Pack.jpg/revision/latest/scale-to-width-down/185?cb=20200527151802,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.modern_warfare.a5a9d2c1,call_of_duty,call_of_duty.modern_warfare,medal_icon,Modern Warfare[],https://static.wikia.nocookie.net/callofduty/images/b/b4/WZ_Combat_Pack_S3.jpg/revision/latest/scale-to-width-down/185?cb=20200527151822,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.modern_warfare.a7d447a6,call_of_duty,call_of_duty.modern_warfare,medal_icon,Modern Warfare[],https://static.wikia.nocookie.net/callofduty/images/3/30/CombatPack_Season5_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200807210240,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.modern_warfare.309e48a6,call_of_duty,call_of_duty.modern_warfare,medal_icon,Modern Warfare[],https://static.wikia.nocookie.net/callofduty/images/8/8f/CombatPack_Season5_Reloaded_Warzone_MW.jpg/revision/latest/scale-to-width-down/185?cb=20200902131155,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.modern_warfare.0352c2cd,call_of_duty,call_of_duty.modern_warfare,medal_icon,Modern Warfare[],https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_MW.png/revision/latest/scale-to-width-down/185?cb=20211031180859,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.356baa91,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/8/89/CombatPack_Season1_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180848,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.edaf4858,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/d/db/CombatPack_Season2_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180850,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.65b65da4,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/f/f6/CombatPack_Season3_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180852,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.6aec3d38,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/9/97/CombatPack_Season4_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180854,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.3bcd3644,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/3/32/CombatPack_Season5_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180856,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.black_ops_cold_war.3916e9d1,call_of_duty,call_of_duty.black_ops_cold_war,medal_icon,Black Ops Cold War[],https://static.wikia.nocookie.net/callofduty/images/8/82/CombatPack_Season6_Warzone_BOCW.png/revision/latest/scale-to-width-down/185?cb=20211031180858,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.vanguard.6a140fc2,call_of_duty,call_of_duty.vanguard,medal_icon,Vanguard[],https://static.wikia.nocookie.net/callofduty/images/9/94/CombatPack_Season1_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20211217014529,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.vanguard.dbad9722,call_of_duty,call_of_duty.vanguard,medal_icon,Vanguard[],https://static.wikia.nocookie.net/callofduty/images/e/e8/CombatPack_Season2_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220225163914,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.vanguard.d55ab7c5,call_of_duty,call_of_duty.vanguard,medal_icon,Vanguard[],https://static.wikia.nocookie.net/callofduty/images/c/c1/CombatPack_Season3_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220504204146,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.vanguard.e4429ad0,call_of_duty,call_of_duty.vanguard,medal_icon,Vanguard[],https://static.wikia.nocookie.net/callofduty/images/b/b9/CombatPack_Season4_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220628172330,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.vanguard.87201a86,call_of_duty,call_of_duty.vanguard,medal_icon,Vanguard[],https://static.wikia.nocookie.net/callofduty/images/a/a8/CombatPack_Season5_Warzone_CODV.png/revision/latest/scale-to-width-down/185?cb=20220831205659,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.logo.186efd51,call_of_duty,call_of_duty.logo,medal_icon,Logo.,https://static.wikia.nocookie.net/callofduty/images/b/b0/Warzone_Logo_Transparent_WZ.png/revision/latest/scale-to-width-down/185?cb=20240318154517,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.68a19f6d,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/a/a5/Warzone_Logo_MW_Topper_WZ.png/revision/latest/scale-to-width-down/185?cb=20200415163750,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.facfe129,call_of_duty,call_of_duty.combined_logo_used_in_conjunction_with_call_of_duty,medal_icon,Combined logo used in conjunction with Call of Duty,https://static.wikia.nocookie.net/callofduty/images/2/24/Combined_Logo_MW_WZ.png/revision/latest/scale-to-width-down/185?cb=20201213203520,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty.9f740301,call_of_duty,call_of_duty.call_of_duty,medal_icon,Call of Duty,https://static.wikia.nocookie.net/callofduty/images/6/63/ModernWarfare_Stacked_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20260405113331,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
call_of_duty.event_badge_or_medal.call_of_duty_hq_social_icon.9e41f6fe,call_of_duty,call_of_duty.call_of_duty_hq_social_icon,medal_icon,Call of Duty HQ Social Icon.,https://static.wikia.nocookie.net/callofduty/images/7/77/CODHQ_Social_Icon_WZ.png/revision/latest?cb=20260406094053,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,events,Call of Duty: Warzone | Call of Duty Wiki | Fandom,,,,hud.event_badge,TM_CCORR_NORMED,0.93,"[0.9, 1.0, 1.1]",3,internal_review_required,needs_manual_crop
