asset_id,display_name,qa_status,source_url,source_role,source_page_url
call_of_duty.event_badge_or_medal.call_of_duty.d98a7e7c,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/45/RebirthIsland_Promo_2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201903,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.4fc7f09a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8b/RebirthIsland_Promo_3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201912,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.dddafb91,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/fe/RebirthIsland_Promo_4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213201959,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3a77b02b,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/86/RebirthIsland_Promo_5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213202231,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.0eb80481,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/21/RebirthIsland_Promo_6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20201213204431,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.30b99460,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a9/Verdansk_%2784_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234817,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.8570712c,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e0/Verdansk_%2784_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234828,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.015f7093,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/87/Verdansk_%2784_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234840,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.426763ca,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e0/Verdansk_%2784_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234852,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1e6e8c42,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/ee/Verdansk_%2784_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422234926,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.dc41c2e2,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/2c/Verdansk_%2784_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235015,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.95027596,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c7/Verdansk_%2784_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235028,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.db77d8a7,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d1/Verdansk_%2784_Promo8_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235043,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.a82e2179,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e7/Verdansk_%2784_Promo9_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235057,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.b314183a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/02/Verdansk_%2784_Promo10_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235111,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.a23b1695,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/91/Verdansk_%2784_Promo11_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235121,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.66cfb0df,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d8/Verdansk_%2784_Promo12_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235141,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.d73920d8,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f3/Verdansk_%2784_Promo13_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235155,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.6fef3a31,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/85/Verdansk_%2784_Promo14_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235208,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.12a0e183,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5c/Verdansk_%2784_Promo15_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235220,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.782b7ae4,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b8/Verdansk_%2784_Promo16_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235235,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.8f2cc0a4,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c8/Verdansk_%2784_Promo17_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235322,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.b96518b3,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8b/Verdansk_%2784_Promo18_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235300,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.ef57d0fc,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/52/Verdansk_%2784_Promo19_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235340,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.9842a4ab,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/18/Verdansk_%2784_Promo20_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235352,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.e3313a01,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5a/Verdansk_%2784_Promo21_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235405,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.e0100ae0,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/78/Verdansk_%2784_Promo22_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20210422235421,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.warzone_pacific_logo.5412e8c4,Warzone Pacific logo.,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/9d/WarzonePacific_Logo_WZ.png/revision/latest/scale-to-width-down/185?cb=20211201125110,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.combined_logo_used_in_conjunction_with_call_of_duty.6980098b,Combined logo used in conjunction with Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d5/Combined_Logo_Vanguard_WZ.png/revision/latest/scale-to-width-down/185?cb=20211213154750,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.bc748716,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/98/Pacific_map_Promo_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20210908015146,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.b7979983,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/86/Pacific_map_Promo2_Warzone.jpg/revision/latest/scale-to-width-down/185?cb=20210908015155,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.e561a9ce,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b6/Caldera_Promo_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173040,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.8d73a9c5,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/48/Caldera_Promo2_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173042,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.8f75652f,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5f/Caldera_Promo3_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173045,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.c9adbd14,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d4/Caldera_Promo4_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173047,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.079ab03e,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/d1/Caldera_Promo5_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173049,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.e50f9c3a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/dd/Caldera_Promo6_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173052,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1d36f6d7,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/46/Caldera_Promo7_Vanguard_WZ.jpeg/revision/latest/scale-to-width-down/185?cb=20211028173054,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.636474f6,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/ea/Caldera_Promo8_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205603,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.9f6ab1bd,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/0/0a/Caldera_Promo9_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205614,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.0b4514b5,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b1/Caldera_Promo10_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205630,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.8a419fa7,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/d/dc/Caldera_Promo11_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205642,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1bd5ee1b,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/70/Caldera_Promo12_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205730,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.eb24c732,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/63/Caldera_Promo13_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205745,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.69020c26,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8c/Caldera_Promo14_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205805,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.e0a7f787,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/65/Caldera_Promo15_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205828,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.47ab481e,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/7b/Caldera_Promo16_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205902,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3cba40ba,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/ec/Caldera_Promo17_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130205952,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.2e03c73f,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/8f/Caldera_Promo18_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210018,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.d76d9396,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4c/Caldera_Promo19_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210045,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.003d219d,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/6d/Caldera_Promo20_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210058,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.ffe012b9,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3b/Caldera_Promo21_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210353,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.5e5f81b6,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e4/Caldera_Promo22_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210414,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.dde9bc60,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f6/Caldera_Promo23_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210431,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.843fb5cf,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/f/f2/Caldera_Promo24_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210506,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.865b868b,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/ba/Caldera_Promo25_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210526,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.66235857,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a2/Caldera_Promo26_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210626,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3558d73f,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/25/Caldera_Promo27_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210642,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3c27d8b9,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/93/Caldera_Promo28_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211130210658,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.f8aed234,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5e/Caldera_Promo29_Vanguard_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20211208180807,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.ecc0045a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a0/Rebirth_Island_Reinforced_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174019,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.4efe74e8,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b0/Rebirth_Island_Reinforced_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174027,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.2bb5d89e,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/49/Rebirth_Island_Reinforced_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174034,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.5045c9a4,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/84/Rebirth_Island_Reinforced_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174042,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.92572d77,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/7/76/Rebirth_Island_Reinforced_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220321174050,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.75fb89cd,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/e/e7/Rebirth_Island_Reinforced_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220322202016,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.9474d3e0,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3b/Rebirth_Island_Reinforced_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220322202014,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.b7549627,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/9/97/Fortune%27s_Keep_Promo_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202005,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.f76ef25f,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/81/Fortune%27s_Keep_Promo2_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202013,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3b268d6c,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/24/Fortune%27s_Keep_Promo3_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202021,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.97ec29e9,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/43/Fortune%27s_Keep_Promo4_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202030,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3f58909a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/26/Fortune%27s_Keep_Promo5_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202038,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.dfc1a9e8,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a3/Fortune%27s_Keep_Promo6_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202046,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.13621973,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c7/Fortune%27s_Keep_Promo7_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220616202054,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.7fe89fd5,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/c/c9/Fortune%27s_Keep_Promo8_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620200908,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.ca59e0b3,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5f/Fortune%27s_Keep_Promo9_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201044,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.bf0c2484,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/14/Fortune%27s_Keep_Promo10_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201057,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.3c2df82a,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/5/5b/Fortune%27s_Keep_Promo11_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201114,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.a047cb69,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/4/4d/Fortune%27s_Keep_Promo12_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201125,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.1ed06a94,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/a/a2/Fortune%27s_Keep_Promo13_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201142,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.45f22145,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/12/Fortune%27s_Keep_Promo14_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201215,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.f7669cb8,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/bc/Fortune%27s_Keep_Promo15_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201229,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.fa5f9cc2,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/8/83/Fortune%27s_Keep_Promo16_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201245,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.4f2e5d2c,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/b/b9/Fortune%27s_Keep_Promo17_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201256,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.call_of_duty.da2fb732,Call of Duty,needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/2/2f/Fortune%27s_Keep_Promo18_WZ.jpg/revision/latest/scale-to-width-down/185?cb=20220620201309,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.videos.59cd8e94,Videos[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/1/13/Call_of_Duty%C2%AE_Warzone_-_Official_Trailer/revision/latest/scale-to-width-down/185?cb=20200309165219,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.videos.3d1e0e88,Videos[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/6/65/Call_of_Duty%C2%AE_Warzone_Overview/revision/latest/scale-to-width-down/185?cb=20200323173808,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
call_of_duty.event_badge_or_medal.videos.df7a2c33,Videos[],needs_manual_crop,https://static.wikia.nocookie.net/callofduty/images/3/3a/Call_of_Duty%C2%AE_Warzone_%E2%80%93_Battle_Royale/revision/latest/scale-to-width-down/185?cb=20200310192032,events,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone
